AOI,Country,Region,Site Name,City,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-16T04:13:37,0.114684946,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-18T04:03:43,0.11133862300000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-21T04:13:39,0.09876881,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-23T04:03:41,0.10759493699999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-26T04:13:37,0.108137045,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-28T04:03:43,0.12049689400000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-10-31T04:13:39,0.11232449300000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-02T04:03:40,0.10830598300000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-05T04:13:36,0.102062684,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-07T04:03:43,0.09964412800000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-10T04:13:38,0.106493506,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-12T04:03:39,0.063648014,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-15T04:13:35,0.055878929,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-17T04:03:42,0.06309751400000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-20T04:13:37,0.107053942,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-22T04:03:37,0.100441501,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-25T04:13:33,0.102134146,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-27T04:03:40,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-11-30T04:13:35,0.11194796300000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-02T04:03:35,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-05T04:13:30,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-07T04:03:37,-0.015067407,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-10T04:13:33,-0.008801625,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-12T04:03:34,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-15T04:13:30,-0.012893983000000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-17T04:03:34,-0.054858934000000005,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-20T04:13:30,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-22T04:03:35,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-25T04:13:31,-0.025842697,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-27T04:03:35,-0.108490566,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2019-12-30T04:13:31,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-01T04:03:35,-0.030937216,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-04T04:13:31,-0.007121058,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-06T04:03:34,0.007144503000000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-09T04:13:30,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-11T04:03:35,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-14T04:13:30,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-16T04:03:34,-0.0009107469999999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-19T04:13:30,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-21T04:03:34,0.007621951,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-24T04:13:29,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-26T04:03:33,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-29T04:13:29,0.00443459,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-01-31T04:03:32,0.0,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-03T04:13:29,0.057471264,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-05T04:03:32,0.080166436,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-08T04:13:27,0.058355437999999996,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-10T04:03:35,0.08841843099999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-13T04:13:31,0.103881279,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-15T04:03:33,0.08638049800000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-18T04:13:30,0.11944028,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-20T04:03:36,0.11265004599999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-23T04:13:33,0.11121239699999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-25T04:03:35,0.11928934,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-02-28T04:13:31,0.116766467,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-01T04:03:37,0.109080525,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-04T04:13:33,0.111924367,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-06T04:03:36,0.09684323199999999,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-09T04:13:32,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-11T04:03:38,0.10316226,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-14T04:13:34,0.09713977300000001,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-16T04:03:36,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-19T04:13:32,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-21T04:03:38,0.097026604,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-24T04:13:34,0.07671107,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-26T04:03:36,0.080050031,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-29T04:13:32,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-03-31T04:03:37,0.066939891,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-03T04:13:33,0.104303994,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-05T04:03:36,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-08T04:13:33,0.091828794,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-10T04:03:36,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-13T04:13:32,0.090694935,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-15T04:03:39,0.09995052,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-18T04:13:36,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-20T04:03:35,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-23T04:13:30,0.069504188,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-25T04:03:42,-0.118512781,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-28T04:13:38,-0.043434848,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-04-30T04:03:36,-0.004854369,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-05-03T04:13:33,0.016615802,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-05-05T04:03:44,-0.025963807999999998,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-05-08T04:13:40,0.053588517,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-05-10T04:03:38,0.12994350300000002,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-05-13T04:13:35,0.18578352199999998,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
"39.48284,-122.06556",US,Calfornia,Glenn,Glenn,Planting Activity,,Sentinel-2A/2B,Sentinel 2 L2A,E10c,2020-05-15T04:03:45,,,,,,NDVI at point,,NDVI,NDVI (Sentinel-2) - time series at specific point (N 39.48284 W122.06556),Blue,ESA,US08,Weekly (5-day)
